Feedback_ID,Product_ID,Country_ID,Year,Rating,Recommendation_Flag,Feedback_Category,Is_Negative
F065029,1,4,2025,4.5,1,Software & UI,0
F065030,1,7,2022,3.54,0,Price & Value,0
F065031,1,8,2022,3.55,0,Charging Infrastructure,0
F065032,2,2,2024,5.0,1,Charging Infrastructure,0
F065033,3,1,2025,4.43,0,Service Experience,0
F065034,2,1,2022,4.47,1,Charging Infrastructure,0
F065035,2,5,2026,5.0,1,Battery Performance,0
F065036,4,4,2026,4.01,1,Charging Infrastructure,0
F065037,1,7,2026,4.08,1,Battery Performance,0
F065038,3,11,2024,4.31,1,Charging Infrastructure,0
F065039,1,11,2025,3.24,0,Battery Performance,0
F065040,3,5,2024,3.77,0,Battery Performance,0
F065041,1,2,2022,3.84,0,Build Quality,1
F065042,3,9,2026,5.0,1,Battery Performance,0
F065043,3,1,2026,4.42,1,Software & UI,0
F065044,3,5,2022,4.28,1,Build Quality,0
F065045,2,2,2022,4.62,1,Battery Performance,0
F065046,1,5,2023,3.89,0,Charging Infrastructure,0
F065047,1,11,2026,3.3,0,Software & UI,0
F065048,2,5,2023,4.07,0,Battery Performance,0
F065049,2,7,2026,4.63,1,Battery Performance,0
F065050,2,3,2022,4.71,1,Price & Value,0
F065051,1,3,2023,3.35,0,Service Experience,0
F065052,2,4,2026,4.08,1,Charging Infrastructure,1
F065053,1,6,2022,2.95,0,Build Quality,1
F065054,1,12,2023,4.54,1,Charging Infrastructure,0
F065055,1,4,2025,3.8,0,Charging Infrastructure,1
F065056,2,9,2023,3.86,0,Charging Infrastructure,0
F065057,2,1,2026,4.72,1,Battery Performance,1
F065058,2,5,2025,5.0,1,Battery Performance,0
F065059,1,10,2026,4.45,1,Service Experience,0
F065060,1,5,2022,3.53,0,Service Experience,0
F065061,1,3,2026,3.44,0,Software & UI,0
F065062,2,9,2022,5.0,0,Price & Value,0
F065063,3,4,2024,3.73,0,Software & UI,0
F065064,4,7,2025,4.12,1,Price & Value,0
F065065,3,10,2024,3.74,0,Build Quality,0
F065066,1,1,2022,3.56,0,Price & Value,0
F065067,4,7,2025,4.62,0,Service Experience,0
F065068,2,3,2023,4.28,1,Build Quality,0
F065069,1,11,2023,3.74,0,Charging Infrastructure,0
F065070,1,6,2026,3.11,0,Software & UI,0
F065071,1,1,2023,3.6,0,Build Quality,0
F065072,4,4,2026,3.33,0,Build Quality,0
F065073,3,5,2022,4.99,1,Build Quality,0
F065074,1,10,2023,4.38,1,Price & Value,0
F065075,4,10,2026,3.76,0,Charging Infrastructure,0
F065076,2,3,2022,4.76,1,Price & Value,0
F065077,2,1,2026,4.27,1,Charging Infrastructure,0
F065078,2,4,2026,4.42,1,Service Experience,0
F065079,1,5,2023,4.31,1,Battery Performance,0
F065080,1,7,2024,4.39,1,Software & UI,0
F065081,2,1,2023,4.81,1,Battery Performance,0
F065082,1,8,2022,3.41,0,Battery Performance,0
F065083,1,2,2024,2.87,0,Battery Performance,0
F065084,1,12,2023,3.77,0,Price & Value,0
F065085,4,12,2023,3.84,0,Build Quality,0
F065086,1,1,2024,3.06,0,Charging Infrastructure,0
F065087,3,12,2026,4.5,1,Software & UI,0
F065088,4,7,2024,3.94,0,Charging Infrastructure,0
F065089,1,8,2026,3.45,0,Charging Infrastructure,0
F065090,1,8,2023,3.3,0,Software & UI,0
F065091,1,4,2024,4.1,1,Charging Infrastructure,0
F065092,3,1,2023,3.43,0,Charging Infrastructure,0
F065093,4,2,2022,4.14,1,Software & UI,0
F065094,1,4,2025,4.36,0,Charging Infrastructure,1
F065095,2,1,2023,3.78,0,Service Experience,0
F065096,1,8,2026,3.83,0,Battery Performance,0
F065097,3,4,2025,4.37,1,Battery Performance,1
F065098,1,2,2024,3.16,0,Software & UI,0
F065099,1,4,2026,4.28,1,Service Experience,1
F065100,3,7,2026,3.77,0,Price & Value,0
F065101,3,7,2026,3.76,0,Software & UI,0
F065102,1,4,2026,3.71,0,Price & Value,0
F065103,1,5,2024,3.91,0,Build Quality,1
F065104,3,8,2022,3.88,0,Software & UI,0
F065105,3,1,2022,4.47,1,Charging Infrastructure,0
F065106,4,3,2023,3.52,0,Build Quality,0
F065107,1,5,2024,4.33,1,Battery Performance,0
F065108,1,5,2022,3.97,0,Charging Infrastructure,0
F065109,2,1,2022,5.0,1,Charging Infrastructure,0
F065110,4,2,2022,3.89,0,Charging Infrastructure,0
F065111,1,2,2024,3.95,0,Software & UI,0
F065112,3,5,2026,4.97,1,Software & UI,0
F065113,3,6,2022,4.47,0,Software & UI,0
F065114,1,9,2025,3.47,0,Build Quality,1
F065115,3,11,2026,4.2,1,Build Quality,1
F065116,4,5,2024,4.24,1,Service Experience,1
F065117,1,3,2024,3.83,0,Battery Performance,0
F065118,2,2,2026,4.89,1,Battery Performance,0
F065119,3,4,2026,4.87,1,Battery Performance,0
F065120,1,9,2025,3.83,0,Battery Performance,1
F065121,1,3,2025,3.78,0,Charging Infrastructure,0
F065122,2,3,2022,4.55,1,Build Quality,0
F065123,4,3,2022,4.08,1,Price & Value,0
F065124,1,1,2025,3.3,0,Software & UI,0
F065125,1,4,2024,4.2,1,Battery Performance,1
F065126,2,5,2024,4.14,1,Service Experience,0
F065127,3,3,2023,4.22,1,Software & UI,1
F065128,2,7,2025,4.66,1,Battery Performance,0
F065129,4,9,2024,4.08,1,Battery Performance,0
F065130,1,3,2022,3.58,0,Battery Performance,1
F065131,1,1,2024,4.02,1,Battery Performance,0
F065132,4,1,2026,4.22,1,Build Quality,0
F065133,1,5,2023,4.12,1,Charging Infrastructure,0
F065134,1,9,2025,2.86,0,Price & Value,0
F065135,3,12,2025,4.14,1,Service Experience,0
F065136,1,10,2025,3.37,0,Charging Infrastructure,0
F065137,1,1,2026,3.43,0,Build Quality,0
F065138,2,6,2022,5.0,1,Battery Performance,0
F065139,4,9,2025,3.78,0,Charging Infrastructure,0
F065140,1,11,2026,5.0,1,Price & Value,0
F065141,1,9,2024,3.61,0,Price & Value,0
F065142,1,1,2024,2.98,0,Software & UI,0
F065143,1,1,2025,4.31,0,Battery Performance,0
F065144,3,1,2024,3.61,0,Build Quality,0
F065145,1,2,2024,3.74,0,Software & UI,0
F065146,4,4,2026,4.61,1,Build Quality,0
F065147,1,5,2026,3.49,0,Software & UI,0
F065148,2,5,2025,4.56,1,Charging Infrastructure,0
F065149,3,3,2026,4.54,1,Battery Performance,0
F065150,1,4,2024,3.1,0,Price & Value,1
F065151,3,3,2023,4.31,1,Charging Infrastructure,1
F065152,3,8,2026,4.3,1,Battery Performance,0
F065153,2,2,2024,4.32,1,Battery Performance,0
F065154,2,5,2023,5.0,1,Service Experience,0
F065155,3,6,2026,4.12,1,Build Quality,0
F065156,2,8,2024,3.68,0,Battery Performance,0
F065157,3,4,2023,4.94,1,Service Experience,0
F065158,1,11,2023,3.91,0,Battery Performance,0
F065159,3,1,2023,4.14,1,Build Quality,0
F065160,2,4,2023,4.42,1,Build Quality,0
F065161,1,1,2026,3.12,0,Software & UI,0
F065162,3,3,2022,3.58,0,Software & UI,0
F065163,2,3,2024,4.93,1,Charging Infrastructure,0
F065164,1,7,2026,2.99,0,Service Experience,0
F065165,1,9,2022,3.64,0,Build Quality,1
F065166,1,1,2025,3.11,0,Build Quality,0
F065167,2,6,2023,3.93,0,Battery Performance,0
F065168,1,12,2024,3.96,0,Build Quality,0
F065169,3,5,2022,4.15,1,Battery Performance,0
F065170,3,1,2026,4.18,0,Battery Performance,0
F065171,1,4,2025,3.45,0,Price & Value,0
F065172,1,4,2024,3.45,0,Battery Performance,0
F065173,3,1,2023,4.77,1,Price & Value,0
F065174,1,1,2023,4.53,1,Battery Performance,0
F065175,2,11,2022,4.68,1,Battery Performance,0
F065176,1,1,2026,4.24,1,Battery Performance,1
F065177,2,12,2026,4.19,1,Software & UI,0
F065178,1,5,2026,4.05,1,Software & UI,0
F065179,1,8,2024,3.37,0,Charging Infrastructure,0
F065180,1,3,2023,4.53,1,Battery Performance,1
F065181,1,8,2025,3.89,0,Software & UI,0
F065182,3,9,2025,4.04,1,Price & Value,0
F065183,2,4,2025,4.37,1,Price & Value,0
F065184,1,4,2024,3.62,0,Charging Infrastructure,0
F065185,1,12,2024,3.84,0,Battery Performance,1
F065186,1,1,2025,3.41,0,Battery Performance,1
F065187,2,11,2026,5.0,1,Build Quality,1
F065188,4,9,2026,3.49,0,Battery Performance,0
F065189,2,6,2025,4.79,0,Build Quality,0
F065190,2,4,2026,4.27,1,Service Experience,0
F065191,2,6,2022,3.99,0,Charging Infrastructure,0
F065192,1,11,2024,3.35,0,Service Experience,0
F065193,1,12,2025,3.87,0,Battery Performance,1
F065194,4,5,2026,4.0,0,Software & UI,0
F065195,3,5,2024,3.89,0,Software & UI,0
F065196,2,9,2022,4.84,1,Price & Value,1
F065197,1,6,2026,3.7,0,Charging Infrastructure,0
F065198,1,5,2025,3.25,0,Price & Value,0
F065199,1,2,2026,3.5,0,Build Quality,0
F065200,1,5,2026,3.25,0,Build Quality,0
F065201,1,1,2022,3.84,0,Price & Value,0
F065202,4,1,2026,4.92,1,Build Quality,1
F065203,3,11,2024,3.88,0,Build Quality,0
F065204,1,4,2026,4.14,1,Price & Value,0
F065205,3,7,2022,4.26,1,Battery Performance,0
F065206,1,8,2022,3.59,0,Software & UI,1
F065207,3,4,2022,4.19,1,Service Experience,0
F065208,1,2,2023,3.79,0,Build Quality,1
F065209,1,6,2024,4.35,1,Battery Performance,1
F065210,1,8,2025,4.53,1,Charging Infrastructure,1
F065211,4,3,2025,3.73,0,Charging Infrastructure,0
F065212,4,5,2024,4.17,1,Build Quality,0
F065213,1,3,2024,4.13,1,Service Experience,0
F065214,3,11,2024,3.62,0,Battery Performance,0
F065215,1,10,2024,3.65,0,Build Quality,1
F065216,3,3,2025,3.51,0,Service Experience,0
F065217,2,9,2026,4.47,1,Battery Performance,0
F065218,1,1,2025,4.25,1,Charging Infrastructure,0
F065219,3,2,2026,4.61,1,Service Experience,0
F065220,1,1,2022,3.7,0,Software & UI,0
F065221,3,5,2022,4.32,1,Software & UI,0
F065222,1,6,2025,2.38,0,Build Quality,0
F065223,1,2,2022,3.99,0,Charging Infrastructure,0
F065224,4,1,2022,4.04,0,Battery Performance,0
F065225,1,1,2026,3.38,0,Software & UI,0
F065226,1,11,2022,4.06,1,Price & Value,1
F065227,1,11,2026,4.17,1,Build Quality,0
F065228,2,3,2023,3.85,0,Service Experience,0
F065229,4,1,2024,3.79,0,Charging Infrastructure,1
F065230,2,10,2025,4.56,1,Build Quality,0
F065231,2,4,2026,4.21,1,Price & Value,0
F065232,1,5,2023,3.88,0,Charging Infrastructure,1
F065233,3,3,2023,4.44,1,Charging Infrastructure,0
F065234,1,2,2025,3.19,0,Charging Infrastructure,0
F065235,1,8,2024,3.45,0,Charging Infrastructure,1
F065236,1,4,2023,4.18,1,Build Quality,0
F065237,1,9,2025,3.38,0,Price & Value,1
F065238,3,6,2023,4.29,1,Battery Performance,0
F065239,1,10,2026,4.08,1,Service Experience,1
F065240,1,8,2025,3.73,0,Charging Infrastructure,0
F065241,3,1,2026,4.6,1,Software & UI,0
F065242,1,7,2023,4.04,1,Software & UI,0
F065243,1,9,2023,3.74,0,Charging Infrastructure,0
F065244,1,2,2026,3.45,0,Battery Performance,0
F065245,1,12,2024,3.79,0,Price & Value,0
F065246,3,4,2025,3.87,0,Service Experience,1
F065247,1,12,2023,3.53,0,Charging Infrastructure,1
F065248,2,1,2023,5.0,1,Battery Performance,0
F065249,2,12,2024,5.0,1,Software & UI,0
F065250,1,1,2023,3.77,0,Battery Performance,0
F065251,1,1,2023,3.71,0,Build Quality,1
F065252,4,9,2025,3.11,0,Software & UI,1
F065253,1,2,2026,4.08,1,Battery Performance,0
F065254,1,10,2022,3.36,0,Price & Value,1
F065255,1,8,2026,3.11,0,Service Experience,0
F065256,1,1,2025,4.01,1,Charging Infrastructure,1
F065257,4,12,2023,3.31,0,Build Quality,0
F065258,2,10,2022,4.94,1,Price & Value,0
F065259,4,5,2024,3.17,0,Battery Performance,0
F065260,4,2,2022,3.66,0,Service Experience,0
F065261,1,5,2025,3.62,0,Charging Infrastructure,0
F065262,1,6,2025,3.7,0,Charging Infrastructure,0
F065263,4,1,2023,3.98,0,Charging Infrastructure,0
F065264,1,1,2022,4.35,1,Software & UI,1
F065265,3,6,2025,4.64,1,Software & UI,0
F065266,2,12,2023,4.58,0,Charging Infrastructure,0
F065267,2,4,2025,4.46,1,Charging Infrastructure,0
F065268,2,9,2023,4.43,1,Price & Value,0
F065269,1,2,2023,3.28,0,Build Quality,0
F065270,1,6,2023,3.7,0,Charging Infrastructure,0
F065271,1,10,2026,4.12,1,Charging Infrastructure,1
F065272,2,8,2024,4.5,1,Battery Performance,0
F065273,3,6,2025,4.55,1,Service Experience,0
F065274,1,10,2025,3.34,0,Software & UI,0
F065275,2,5,2023,4.82,1,Service Experience,0
F065276,2,8,2024,4.25,1,Software & UI,0
F065277,1,5,2025,4.44,1,Build Quality,0
F065278,3,1,2026,3.21,0,Service Experience,1
F065279,3,7,2025,4.07,1,Battery Performance,0
F065280,4,2,2022,4.82,1,Software & UI,1
F065281,4,6,2026,3.85,0,Charging Infrastructure,0
F065282,1,5,2024,3.5,0,Software & UI,1
F065283,4,10,2022,3.29,0,Service Experience,0
F065284,1,3,2023,2.89,0,Price & Value,0
F065285,1,4,2024,3.5,0,Build Quality,0
F065286,1,5,2025,3.51,0,Software & UI,0
F065287,1,12,2025,3.75,0,Battery Performance,0
F065288,1,5,2025,4.18,1,Battery Performance,0
F065289,3,2,2025,3.82,0,Service Experience,0
F065290,2,6,2024,4.42,1,Battery Performance,0
F065291,1,10,2023,3.39,0,Charging Infrastructure,0
F065292,3,4,2024,4.27,1,Service Experience,0
F065293,3,2,2025,4.1,1,Battery Performance,0
F065294,2,2,2023,4.26,1,Build Quality,0
F065295,3,3,2022,3.91,0,Service Experience,0
F065296,2,3,2026,4.13,1,Battery Performance,0
F065297,1,3,2023,3.66,0,Battery Performance,0
F065298,2,8,2026,4.43,1,Price & Value,1
F065299,1,2,2025,4.26,1,Battery Performance,0
F065300,2,9,2026,4.44,1,Service Experience,0
F065301,1,9,2023,3.58,0,Build Quality,0
F065302,1,6,2025,3.08,0,Battery Performance,0
F065303,3,2,2023,4.31,1,Software & UI,0
F065304,2,5,2022,4.0,1,Charging Infrastructure,0
F065305,2,12,2025,4.69,1,Charging Infrastructure,0
F065306,1,12,2026,4.01,1,Software & UI,1
F065307,1,7,2024,4.4,1,Build Quality,0
F065308,2,1,2025,4.73,1,Service Experience,0
F065309,1,6,2026,3.97,0,Battery Performance,1
F065310,2,2,2024,3.95,0,Build Quality,0
F065311,2,1,2025,4.72,1,Build Quality,0
F065312,2,3,2025,4.03,1,Charging Infrastructure,0
F065313,1,7,2024,3.19,0,Battery Performance,1
F065314,3,1,2026,4.73,1,Software & UI,1
F065315,1,1,2024,3.89,0,Build Quality,0
F065316,1,9,2022,3.81,0,Software & UI,0
F065317,3,1,2026,5.0,0,Battery Performance,1
F065318,3,8,2024,3.57,0,Battery Performance,0
F065319,3,7,2024,3.73,0,Service Experience,0
F065320,2,1,2026,4.33,1,Charging Infrastructure,0
F065321,2,3,2024,3.44,0,Battery Performance,0
F065322,1,3,2026,4.33,1,Service Experience,0
F065323,2,11,2024,5.0,1,Build Quality,0
F065324,2,6,2026,4.56,1,Battery Performance,0
F065325,2,5,2023,3.98,0,Battery Performance,0
F065326,1,8,2023,3.66,0,Charging Infrastructure,0
F065327,4,4,2022,3.77,0,Battery Performance,1
F065328,2,1,2024,4.26,1,Price & Value,0
F065329,1,5,2025,3.19,0,Service Experience,0
F065330,3,5,2026,4.35,0,Battery Performance,0
F065331,4,7,2024,4.05,1,Software & UI,0
F065332,2,12,2024,4.75,1,Service Experience,0
F065333,4,3,2025,4.95,1,Battery Performance,0
F065334,3,3,2025,4.15,1,Charging Infrastructure,0
F065335,1,5,2025,3.31,0,Build Quality,0
F065336,2,4,2024,4.3,1,Charging Infrastructure,0
F065337,1,6,2024,3.49,0,Battery Performance,1
F065338,2,10,2022,4.07,1,Charging Infrastructure,0
F065339,4,1,2025,4.02,1,Service Experience,0
F065340,2,1,2022,4.08,1,Charging Infrastructure,0
F065341,2,7,2024,3.83,0,Charging Infrastructure,0
F065342,1,2,2022,2.93,0,Battery Performance,0
F065343,1,3,2025,3.96,0,Build Quality,1
F065344,3,1,2023,4.47,1,Software & UI,0
F065345,1,1,2023,3.13,0,Service Experience,0
F065346,1,9,2022,3.68,0,Battery Performance,0
F065347,4,10,2022,3.58,0,Battery Performance,0
F065348,1,2,2025,4.44,1,Build Quality,0
F065349,2,8,2024,3.73,0,Build Quality,0
F065350,1,6,2022,3.88,0,Price & Value,0
F065351,1,3,2025,4.1,1,Build Quality,1
F065352,2,4,2024,3.6,0,Software & UI,0
F065353,2,7,2025,3.93,0,Charging Infrastructure,0
F065354,1,5,2025,4.26,1,Build Quality,0
F065355,2,6,2023,4.46,1,Battery Performance,0
F065356,2,11,2026,4.56,1,Battery Performance,0
F065357,2,7,2022,3.54,0,Build Quality,0
F065358,1,8,2022,3.26,0,Price & Value,0
F065359,3,1,2022,4.77,1,Service Experience,1
F065360,1,10,2026,4.52,1,Software & UI,0
F065361,1,5,2024,4.0,1,Battery Performance,1
F065362,3,1,2023,4.84,1,Battery Performance,0
F065363,1,9,2023,3.44,0,Battery Performance,0
F065364,2,7,2025,5.0,1,Service Experience,0
F065365,1,12,2026,3.61,0,Service Experience,1
F065366,1,5,2026,4.05,1,Software & UI,0
F065367,2,8,2025,4.61,1,Charging Infrastructure,0
F065368,3,8,2026,4.22,0,Software & UI,0
F065369,1,8,2023,5.0,0,Battery Performance,0
F065370,1,3,2023,3.57,0,Battery Performance,0
F065371,1,6,2026,4.59,0,Build Quality,0
F065372,2,7,2022,5.0,1,Price & Value,0
F065373,1,6,2022,4.79,1,Software & UI,1
F065374,2,8,2022,5.0,0,Software & UI,0
F065375,1,1,2025,3.92,0,Software & UI,0
F065376,1,7,2025,3.55,0,Price & Value,0
F065377,3,1,2023,5.0,1,Software & UI,1
F065378,2,9,2026,4.2,1,Service Experience,0
F065379,2,2,2026,3.59,0,Charging Infrastructure,0
F065380,3,12,2025,4.0,0,Build Quality,0
F065381,3,2,2025,3.98,0,Service Experience,0
F065382,1,1,2024,3.45,0,Software & UI,1
F065383,1,2,2024,3.64,0,Build Quality,0
F065384,1,2,2025,4.14,1,Charging Infrastructure,0
F065385,3,6,2024,4.12,1,Battery Performance,1
F065386,1,9,2024,3.55,0,Software & UI,0
F065387,1,5,2024,4.04,1,Service Experience,1
F065388,3,8,2025,3.53,0,Charging Infrastructure,0
F065389,3,6,2026,4.41,1,Service Experience,0
F065390,4,9,2022,4.27,1,Charging Infrastructure,0
F065391,2,3,2022,4.07,1,Battery Performance,0
F065392,1,4,2024,3.68,0,Charging Infrastructure,0
F065393,1,6,2023,4.14,1,Charging Infrastructure,0
F065394,1,6,2026,4.06,1,Build Quality,0
F065395,1,7,2022,3.39,0,Software & UI,0
F065396,2,9,2025,5.0,0,Build Quality,0
F065397,3,1,2025,3.61,0,Price & Value,0
F065398,2,8,2026,3.85,0,Battery Performance,1
F065399,3,1,2025,4.48,1,Charging Infrastructure,0
F065400,1,7,2025,3.63,0,Build Quality,0
F065401,1,3,2022,3.47,0,Software & UI,1
F065402,1,9,2026,4.59,1,Service Experience,1
F065403,1,12,2026,4.54,1,Build Quality,0
F065404,2,8,2022,4.02,1,Build Quality,0
F065405,1,2,2025,3.85,0,Battery Performance,0
F065406,2,1,2024,4.69,1,Service Experience,0
F065407,1,2,2023,3.94,0,Service Experience,0
F065408,3,3,2025,3.78,0,Build Quality,0
F065409,3,2,2024,3.96,0,Software & UI,0
F065410,4,9,2024,3.42,0,Service Experience,0
F065411,3,3,2025,4.55,1,Build Quality,0
F065412,2,4,2025,3.54,0,Battery Performance,0
F065413,1,7,2023,3.88,0,Build Quality,1
F065414,1,4,2024,3.34,0,Price & Value,0
F065415,2,10,2024,4.57,1,Charging Infrastructure,0
F065416,3,10,2024,4.1,1,Battery Performance,1
F065417,1,9,2025,4.6,1,Software & UI,0
F065418,1,4,2026,3.98,0,Price & Value,1
F065419,3,9,2025,4.43,1,Service Experience,0
F065420,1,4,2025,3.33,0,Service Experience,1
F065421,1,12,2023,3.82,0,Build Quality,0
F065422,2,11,2025,5.0,1,Charging Infrastructure,0
F065423,1,10,2022,4.04,1,Charging Infrastructure,0
F065424,1,2,2023,3.23,0,Battery Performance,0
F065425,1,2,2025,3.31,0,Service Experience,1
F065426,3,4,2025,4.26,1,Charging Infrastructure,0
F065427,3,5,2026,4.82,1,Software & UI,0
F065428,3,4,2026,4.91,1,Service Experience,0
F065429,4,8,2025,4.3,1,Software & UI,0
F065430,2,2,2025,4.44,1,Charging Infrastructure,0
F065431,2,3,2026,4.91,1,Build Quality,0
F065432,2,6,2025,4.7,1,Battery Performance,0
F065433,2,8,2026,4.79,0,Service Experience,0
F065434,1,12,2026,3.69,0,Service Experience,0
F065435,3,11,2026,4.71,0,Build Quality,0
F065436,4,7,2022,3.44,0,Software & UI,0
F065437,4,3,2023,4.08,0,Service Experience,0
F065438,1,2,2023,3.98,0,Charging Infrastructure,1
F065439,3,6,2024,3.84,0,Service Experience,0
F065440,3,4,2023,4.69,1,Price & Value,0
F065441,1,1,2025,3.31,0,Charging Infrastructure,0
F065442,4,5,2024,4.51,1,Battery Performance,0
F065443,4,1,2022,4.76,1,Battery Performance,0
F065444,1,1,2025,4.32,1,Charging Infrastructure,1
F065445,1,6,2025,3.7,0,Software & UI,0
F065446,4,2,2023,4.14,1,Build Quality,0
F065447,1,11,2026,3.88,0,Battery Performance,0
F065448,3,5,2024,4.68,1,Build Quality,0
F065449,1,8,2024,3.18,0,Price & Value,0
F065450,1,11,2024,4.24,1,Battery Performance,0
F065451,2,2,2026,4.59,1,Price & Value,0
F065452,4,5,2026,3.84,0,Software & UI,0
F065453,1,11,2023,3.88,0,Build Quality,0
F065454,2,8,2024,4.13,0,Service Experience,0
F065455,1,5,2025,3.89,0,Battery Performance,0
F065456,3,6,2024,3.98,0,Service Experience,0
F065457,4,2,2024,3.48,0,Battery Performance,0
F065458,1,2,2025,3.87,0,Charging Infrastructure,0
F065459,3,2,2025,4.07,1,Build Quality,0
F065460,2,5,2026,4.27,1,Service Experience,0
F065461,3,11,2024,3.69,0,Charging Infrastructure,0
F065462,1,7,2024,3.74,0,Service Experience,0
F065463,1,4,2025,3.85,0,Charging Infrastructure,0
F065464,1,1,2023,3.21,0,Price & Value,1
F065465,2,10,2022,3.45,0,Software & UI,0
F065466,3,10,2023,3.61,0,Service Experience,0
F065467,4,2,2026,3.8,0,Charging Infrastructure,0
F065468,2,10,2025,4.65,1,Build Quality,0
F065469,4,4,2025,4.51,1,Build Quality,0
F065470,4,10,2022,3.98,0,Price & Value,0
F065471,1,4,2023,3.78,0,Service Experience,0
F065472,2,2,2025,4.19,1,Software & UI,0
F065473,2,8,2026,4.7,1,Price & Value,0
F065474,1,8,2023,3.75,0,Battery Performance,0
F065475,1,12,2026,3.62,0,Software & UI,0
F065476,1,5,2025,4.31,1,Software & UI,0
F065477,3,12,2025,5.0,1,Service Experience,0
F065478,1,1,2024,3.55,0,Battery Performance,1
F065479,1,12,2024,2.9,0,Charging Infrastructure,0
F065480,1,6,2022,4.1,1,Software & UI,0
F065481,1,6,2022,3.75,0,Price & Value,0
F065482,3,3,2024,4.18,0,Battery Performance,0
F065483,4,11,2025,3.62,0,Build Quality,0
F065484,4,2,2026,4.19,1,Software & UI,0
F065485,1,6,2024,3.3,0,Price & Value,0
F065486,1,8,2025,3.42,0,Build Quality,0
F065487,2,6,2026,4.71,0,Service Experience,0
F065488,1,7,2026,3.42,0,Service Experience,1
F065489,2,5,2026,4.5,1,Charging Infrastructure,0
F065490,1,1,2023,3.64,0,Battery Performance,1
F065491,1,11,2023,3.76,0,Build Quality,1
F065492,3,7,2025,4.72,1,Software & UI,0
F065493,3,2,2023,4.21,1,Charging Infrastructure,0
F065494,3,7,2024,4.09,1,Battery Performance,0
F065495,1,11,2025,3.86,0,Build Quality,1
F065496,3,5,2025,4.2,1,Service Experience,1
F065497,1,1,2024,4.27,1,Battery Performance,0
F065498,1,1,2022,4.32,1,Service Experience,0
F065499,3,4,2022,4.33,1,Charging Infrastructure,0
F065500,2,3,2024,4.45,1,Build Quality,0
F065501,4,4,2026,4.36,1,Price & Value,0
F065502,2,10,2025,4.08,1,Software & UI,0
F065503,1,6,2025,3.81,0,Price & Value,0
F065504,2,2,2026,4.74,1,Charging Infrastructure,0
F065505,3,5,2023,4.31,1,Build Quality,0
F065506,1,8,2026,4.21,1,Charging Infrastructure,1
F065507,1,2,2022,3.76,0,Software & UI,0
F065508,1,2,2022,3.99,0,Charging Infrastructure,0
F065509,1,1,2022,4.55,1,Battery Performance,0
F065510,1,6,2024,3.57,0,Price & Value,1
F065511,2,5,2024,5.0,1,Charging Infrastructure,0
F065512,2,3,2023,3.61,0,Software & UI,0
F065513,2,6,2023,5.0,1,Battery Performance,0
F065514,4,7,2026,4.18,1,Software & UI,0
F065515,2,1,2023,4.17,1,Build Quality,0
F065516,4,2,2025,3.86,0,Battery Performance,0
F065517,1,9,2026,4.46,1,Service Experience,0
F065518,1,2,2024,3.93,0,Charging Infrastructure,0
F065519,3,7,2024,4.05,1,Service Experience,0
F065520,3,4,2022,3.9,0,Battery Performance,0
F065521,1,9,2025,3.23,0,Build Quality,0
F065522,1,7,2024,3.93,0,Battery Performance,0
F065523,1,7,2026,3.79,0,Service Experience,0
F065524,2,3,2022,3.8,0,Software & UI,0
F065525,2,2,2024,4.06,1,Software & UI,0
F065526,1,2,2024,3.0,0,Charging Infrastructure,0
F065527,1,11,2026,4.11,1,Charging Infrastructure,0
F065528,1,4,2025,4.2,1,Build Quality,0
F065529,2,10,2023,5.0,0,Software & UI,0
F065530,1,2,2026,4.0,0,Build Quality,0
F065531,3,8,2022,4.63,1,Charging Infrastructure,0
F065532,2,6,2024,4.46,1,Charging Infrastructure,0
F065533,2,3,2022,4.78,0,Service Experience,0
F065534,3,5,2022,3.52,0,Charging Infrastructure,1
F065535,1,2,2024,4.07,1,Charging Infrastructure,1
F065536,1,3,2025,3.53,0,Battery Performance,0
F065537,1,1,2022,2.77,0,Price & Value,0
F065538,3,5,2026,4.51,1,Build Quality,0
F065539,2,4,2026,5.0,1,Build Quality,0
F065540,3,5,2023,4.19,1,Service Experience,0
F065541,1,2,2022,4.26,1,Software & UI,1
F065542,3,1,2022,5.0,1,Charging Infrastructure,0
F065543,1,9,2024,4.27,0,Charging Infrastructure,0
F065544,2,1,2023,5.0,1,Battery Performance,0
F065545,1,5,2023,3.57,0,Software & UI,0
F065546,1,4,2026,3.65,0,Battery Performance,1
F065547,2,6,2023,5.0,1,Software & UI,0
F065548,4,3,2024,4.3,1,Build Quality,0
F065549,2,8,2022,4.76,0,Service Experience,0
F065550,2,4,2022,4.47,1,Price & Value,0
F065551,1,1,2024,3.58,0,Build Quality,0
F065552,4,9,2023,4.14,1,Battery Performance,0
F065553,3,3,2025,4.19,1,Battery Performance,0
F065554,4,3,2026,3.93,0,Price & Value,0
F065555,4,9,2025,4.97,1,Battery Performance,0
F065556,1,10,2026,3.66,0,Build Quality,0
F065557,3,4,2026,4.47,1,Battery Performance,0
F065558,2,3,2025,4.45,1,Charging Infrastructure,0
F065559,3,7,2022,3.47,0,Software & UI,0
F065560,1,5,2024,3.45,0,Build Quality,0
F065561,1,4,2024,4.21,1,Battery Performance,1
F065562,2,3,2026,4.23,1,Software & UI,0
F065563,1,4,2023,4.17,1,Software & UI,0
F065564,3,3,2025,4.99,0,Build Quality,0
